ID,What is wrong with the link?,Type;Type,URL;URL,Doc Resource Class,Doc Title,Doc Code,Doc Institution,Error
65273a6f-ef21-4ac8-a070-b2d156b760b8,,Download,https://data.humdata.orghttp://export.hotosm.org/downloads/ceb57da0-84af-4042-aa84-e83dca9be2a3/hotosm_irl_north_populated_places_points_shp.zip,"[""Datasets""]",HOTOSM Ireland [Northern Region] Populated Places (OpenStreetMap Export),99-1400,Humanitarian Data Exchange,#<SocketError: Failed to open TCP connection to data.humdata.orghttp:443 (getaddrinfo: Name or service not known)>
7979668b-88bd-4807-afe3-e4c690fa5744,,Download,https://data.humdata.orghttp://export.hotosm.org/downloads/ceb57da0-84af-4042-aa84-e83dca9be2a3/hotosm_irl_north_railways_lines_shp.zip,"[""Datasets""]",HOTOSM Ireland [Northern Region] Railways (OpenStreetMap Export),99-1400,Humanitarian Data Exchange,#<SocketError: Failed to open TCP connection to data.humdata.orghttp:443 (getaddrinfo: Name or service not known)>
925bd167-4f12-4bf5-a898-3aa9132fe116,,Download,https://data.humdata.orghttp://export.hotosm.org/downloads/ceb57da0-84af-4042-aa84-e83dca9be2a3/hotosm_irl_north_roads_lines_shp.zip,"[""Datasets""]",HOTOSM Ireland [Northern Region] Roads (OpenStreetMap Export),99-1400,Humanitarian Data Exchange,#<SocketError: Failed to open TCP connection to data.humdata.orghttp:443 (getaddrinfo: Name or service not known)>
f1b43354-7833-49c2-a2b7-47a5c1cdbfeb,,Download,https://data.humdata.orghttp://export.hotosm.org/downloads/ceb57da0-84af-4042-aa84-e83dca9be2a3/hotosm_irl_north_sea_ports_points_shp.zip,"[""Datasets""]",HOTOSM Ireland [Northern Region] Sea Ports (OpenStreetMap Export),99-1400,Humanitarian Data Exchange,#<SocketError: Failed to open TCP connection to data.humdata.orghttp:443 (getaddrinfo: Name or service not known)>
886f1b1b-1ada-477b-9ab6-031b562135c0,,Download,https://data.humdata.orghttp://export.hotosm.org/downloads/ceb57da0-84af-4042-aa84-e83dca9be2a3/hotosm_irl_north_waterways_lines_shp.zip,"[""Datasets""]",HOTOSM Ireland [Northern Region] Waterways (OpenStreetMap Export),99-1400,Humanitarian Data Exchange,#<SocketError: Failed to open TCP connection to data.humdata.orghttp:443 (getaddrinfo: Name or service not known)>
343f1a72-9396-4025-853e-476c7ca20dad,,Download,https://data.humdata.orghttp://export.hotosm.org/downloads/fce00097-d992-4f36-a47c-b4b844cb72bd/hotosm_irl_south_airports_points_shp.zip,"[""Datasets""]",HOTOSM Ireland [Southern Region] Airports (OpenStreetMap Export),99-1400,Humanitarian Data Exchange,#<SocketError: Failed to open TCP connection to data.humdata.orghttp:443 (getaddrinfo: Name or service not known)>
dd05e286-50b8-4b39-98ce-322d419677b1,,Download,https://data.humdata.orghttp://export.hotosm.org/downloads/fce00097-d992-4f36-a47c-b4b844cb72bd/hotosm_irl_south_buildings_polygons_shp.zip,"[""Datasets""]",HOTOSM Ireland [Southern Region] Buildings (OpenStreetMap Export),99-1400,Humanitarian Data Exchange,#<SocketError: Failed to open TCP connection to data.humdata.orghttp:443 (getaddrinfo: Name or service not known)>
9be97798-1d38-471a-b884-3ea7dff8f75d,,Download,https://data.humdata.orghttp://export.hotosm.org/downloads/fce00097-d992-4f36-a47c-b4b844cb72bd/hotosm_irl_south_education_facilities_points_shp.zip,"[""Datasets""]",HOTOSM Ireland [Southern Region] Education Facilities (OpenStreetMap Export),99-1400,Humanitarian Data Exchange,#<SocketError: Failed to open TCP connection to data.humdata.orghttp:443 (getaddrinfo: Name or service not known)>
bb8ba6df-c5ea-4489-860c-dc97b2e73798,,Download,https://data.humdata.orghttp://export.hotosm.org/downloads/fce00097-d992-4f36-a47c-b4b844cb72bd/hotosm_irl_south_financial_services_points_shp.zip,"[""Datasets""]",HOTOSM Ireland [Southern Region] Financial Services (OpenStreetMap Export),99-1400,Humanitarian Data Exchange,#<SocketError: Failed to open TCP connection to data.humdata.orghttp:443 (getaddrinfo: Name or service not known)>
6b148a1b-29c3-4b45-8e6d-437181af2da6,,Download,https://data.humdata.orghttp://export.hotosm.org/downloads/fce00097-d992-4f36-a47c-b4b844cb72bd/hotosm_irl_south_health_facilities_points_shp.zip,"[""Datasets""]",HOTOSM Ireland [Southern Region] Health Facilities (OpenStreetMap Export),99-1400,Humanitarian Data Exchange,#<SocketError: Failed to open TCP connection to data.humdata.orghttp:443 (getaddrinfo: Name or service not known)>
548436c2-26fa-4ff3-8dd7-90b7623d92b7,,Download,https://data.humdata.orghttp://export.hotosm.org/downloads/fce00097-d992-4f36-a47c-b4b844cb72bd/hotosm_irl_south_points_of_interest_points_shp.zip,"[""Datasets""]",HOTOSM Ireland [Southern Region] Points of Interest (OpenStreetMap Export),99-1400,Humanitarian Data Exchange,#<SocketError: Failed to open TCP connection to data.humdata.orghttp:443 (getaddrinfo: Name or service not known)>
e6a82e42-a1dc-4e28-8059-07e39d8a5ffc,,Download,https://data.humdata.orghttp://export.hotosm.org/downloads/fce00097-d992-4f36-a47c-b4b844cb72bd/hotosm_irl_south_populated_places_points_shp.zip,"[""Datasets""]",HOTOSM Ireland [Southern Region] Populated Places (OpenStreetMap Export),99-1400,Humanitarian Data Exchange,#<SocketError: Failed to open TCP connection to data.humdata.orghttp:443 (getaddrinfo: Name or service not known)>
f0a6ddff-a046-4203-a710-020d2f6a9b6c,,Download,https://data.humdata.orghttp://export.hotosm.org/downloads/fce00097-d992-4f36-a47c-b4b844cb72bd/hotosm_irl_south_railways_lines_shp.zip,"[""Datasets""]",HOTOSM Ireland [Southern Region] Railways (OpenStreetMap Export),99-1400,Humanitarian Data Exchange,#<SocketError: Failed to open TCP connection to data.humdata.orghttp:443 (getaddrinfo: Name or service not known)>
fe9d6d46-d251-4631-a586-feecdd960061,,Download,https://data.humdata.orghttp://export.hotosm.org/downloads/fce00097-d992-4f36-a47c-b4b844cb72bd/hotosm_irl_south_roads_lines_shp.zip,"[""Datasets""]",HOTOSM Ireland [Southern Region] Roads (OpenStreetMap Export),99-1400,Humanitarian Data Exchange,#<SocketError: Failed to open TCP connection to data.humdata.orghttp:443 (getaddrinfo: Name or service not known)>
553bb0e1-7760-483d-b39e-3030f35aaa54,,Download,https://data.humdata.orghttp://export.hotosm.org/downloads/fce00097-d992-4f36-a47c-b4b844cb72bd/hotosm_irl_south_sea_ports_points_shp.zip,"[""Datasets""]",HOTOSM Ireland [Southern Region] Sea Ports (OpenStreetMap Export),99-1400,Humanitarian Data Exchange,#<SocketError: Failed to open TCP connection to data.humdata.orghttp:443 (getaddrinfo: Name or service not known)>
183319a4-e2ff-4e2a-a86a-fe931a3519d6,,Download,https://data.humdata.orghttp://export.hotosm.org/downloads/fce00097-d992-4f36-a47c-b4b844cb72bd/hotosm_irl_south_waterways_lines_shp.zip,"[""Datasets""]",HOTOSM Ireland [Southern Region] Waterways (OpenStreetMap Export),99-1400,Humanitarian Data Exchange,#<SocketError: Failed to open TCP connection to data.humdata.orghttp:443 (getaddrinfo: Name or service not known)>
7e6efd9c-49db-41fe-a61e-cb41a864ff67,,Download,https://data.humdata.orghttp://geonode.ingc.gov.mz/qgis-server/download-zip/moz_haz_rn_2010?access_token=27cdcae85d3711e9932e02967b3ca6c8,"[""Datasets""]",Mozambique Rainfall-induced Landslide hazard index,99-1400,Humanitarian Data Exchange,#<SocketError: Failed to open TCP connection to data.humdata.orghttp:443 (getaddrinfo: Name or service not known)>
b8eb8359-d620-4f0f-8d31-0fef75770203,,Download,https://data.humdata.orghttp://geonode.ingc.gov.mz/qgis-server/geotiff/euwatch_spi_mozambique_r25_30s_clipped?access_token=bb3efa145d1311e9932e02967b3ca6c8,"[""Datasets""]",Mozambique Drought,99-1400,Humanitarian Data Exchange,#<SocketError: Failed to open TCP connection to data.humdata.orghttp:443 (getaddrinfo: Name or service not known)>
9037d94d-0f98-4367-a69b-31dbad6633ac,,Download,https://data.humdata.orghttp://www.uni-koeln.de/sfb389/e/e1/download/atlas_namibia/data/physical/ph_elevations_and_relief_in_namibia.zip,"[""Datasets""]",Namibia - Contour Lines,99-1400,Humanitarian Data Exchange,#<SocketError: Failed to open TCP connection to data.humdata.orghttp:443 (getaddrinfo: Name or service not known)>
243d67ed81894cd283c35a3ac60333fd_38,,Download,https://data.imap.maryland.gov/datasets/dd2f7c4212b44875987d1d4d460978cd_0.zip,"[""Datasets""]","Dams: Baltimore County, Maryland",04b-24005,Baltimore County Open Data Portal,#<Net::ReadTimeout: Net::ReadTimeout>
b3a90255773547f583fb06c858b6e29d_40,,Download,https://data.imap.maryland.gov/datasets/dd2f7c4212b44875987d1d4d460978cd_0.zip,"[""Datasets""]","Drainage Complaints: Baltimore County, Maryland",04b-24005,Baltimore County Open Data Portal,#<Net::ReadTimeout: Net::ReadTimeout>
4a49a438eb00453b8b9f66e46789151b_41,,Download,https://data.imap.maryland.gov/datasets/dd2f7c4212b44875987d1d4d460978cd_0.zip,"[""Datasets""]","Flooding Concerns: Baltimore County, Maryland",04b-24005,Baltimore County Open Data Portal,#<Net::ReadTimeout: Net::ReadTimeout>
maryland::image,,Download,https://data.imap.maryland.gov/datasets/maryland::image.zip,"[""Datasets""]",Image [Maryland],04a-01,Maryland iMap,
maryland::maryland-coast-smart-climate-ready-action-boundary-crab-inundated-zones,,Download,https://data.imap.maryland.gov/datasets/maryland::maryland-coast-smart-climate-ready-action-boundary-crab-inundated-zones.zip,"[""Datasets""]",Coast Smart - Climate Ready Action Boundary (CRAB) Inundated Zones [Maryland],04a-01,Maryland iMap,
maryland::maryland-ecosystem-services-atmospheric-carbon-monoxide-removal-economic-benefit-dollars-per-year,,Download,https://data.imap.maryland.gov/datasets/maryland::maryland-ecosystem-services-atmospheric-carbon-monoxide-removal-economic-benefit-dollars-per-year.zip,"[""Datasets""]",Ecosystem Services - Atmospheric Carbon Monoxide Removal Economic Benefit - dollars per year [Maryland],04a-01,Maryland iMap,
maryland::maryland-ecosystem-services-atmospheric-carbon-monoxide-removal-kg-per-year,,Download,https://data.imap.maryland.gov/datasets/maryland::maryland-ecosystem-services-atmospheric-carbon-monoxide-removal-kg-per-year.zip,"[""Datasets""]",Ecosystem Services - Atmospheric Carbon Monoxide Removal - kg per year [Maryland],04a-01,Maryland iMap,
maryland::maryland-ecosystem-services-atmospheric-nitrogen-dioxide-removal-economic-benefit-dollars-per-year,,Download,https://data.imap.maryland.gov/datasets/maryland::maryland-ecosystem-services-atmospheric-nitrogen-dioxide-removal-economic-benefit-dollars-per-year.zip,"[""Datasets""]",Ecosystem Services - Atmospheric Nitrogen Dioxide Removal Economic Benefit - dollars per year [Maryland],04a-01,Maryland iMap,
maryland::maryland-ecosystem-services-atmospheric-nitrogen-dioxide-removal-kg-per-year,,Download,https://data.imap.maryland.gov/datasets/maryland::maryland-ecosystem-services-atmospheric-nitrogen-dioxide-removal-kg-per-year.zip,"[""Datasets""]",Ecosystem Services - Atmospheric Nitrogen Dioxide Removal - kg per year [Maryland],04a-01,Maryland iMap,
maryland::maryland-ecosystem-services-atmospheric-ozone-removal-economic-benefit-dollars-per-year,,Download,https://data.imap.maryland.gov/datasets/maryland::maryland-ecosystem-services-atmospheric-ozone-removal-economic-benefit-dollars-per-year.zip,"[""Datasets""]",Ecosystem Services - Atmospheric Ozone Removal Economic Benefit - dollars per year [Maryland],04a-01,Maryland iMap,
maryland::maryland-ecosystem-services-atmospheric-ozone-removal-kg-per-year,,Download,https://data.imap.maryland.gov/datasets/maryland::maryland-ecosystem-services-atmospheric-ozone-removal-kg-per-year.zip,"[""Datasets""]",Ecosystem Services - Atmospheric Ozone Removal - kg per year [Maryland],04a-01,Maryland iMap,
maryland::maryland-ecosystem-services-atmospheric-particulate-matter-10-removal-economic-benefit-dollars-per-year,,Download,https://data.imap.maryland.gov/datasets/maryland::maryland-ecosystem-services-atmospheric-particulate-matter-10-removal-economic-benefit-dollars-per-year.zip,"[""Datasets""]",Ecosystem Services - Atmospheric Particulate Matter 10 Removal Economic Benefit - dollars per year [Maryland],04a-01,Maryland iMap,
maryland::maryland-ecosystem-services-atmospheric-particulate-matter-10-removal-kg-per-year,,Download,https://data.imap.maryland.gov/datasets/maryland::maryland-ecosystem-services-atmospheric-particulate-matter-10-removal-kg-per-year.zip,"[""Datasets""]",Ecosystem Services - Atmospheric Particulate Matter 10 Removal - kg per year [Maryland],04a-01,Maryland iMap,
maryland::maryland-ecosystem-services-atmospheric-particulate-matter-2-5-removal-economic-benefit-dollars-per-year,,Download,https://data.imap.maryland.gov/datasets/maryland::maryland-ecosystem-services-atmospheric-particulate-matter-2-5-removal-economic-benefit-dollars-per-year.zip,"[""Datasets""]",Ecosystem Services - Atmospheric Particulate Matter 2.5 Removal Economic Benefit - dollars per year [Maryland],04a-01,Maryland iMap,
maryland::maryland-ecosystem-services-atmospheric-particulate-matter-2-5-removal-kg-per-year,,Download,https://data.imap.maryland.gov/datasets/maryland::maryland-ecosystem-services-atmospheric-particulate-matter-2-5-removal-kg-per-year.zip,"[""Datasets""]",Ecosystem Services - Atmospheric Particulate Matter 2.5 Removal - kg per year [Maryland],04a-01,Maryland iMap,
maryland::maryland-ecosystem-services-atmospheric-sulfur-dioxide-removal-economic-benefit-dollar-per-year,,Download,https://data.imap.maryland.gov/datasets/maryland::maryland-ecosystem-services-atmospheric-sulfur-dioxide-removal-economic-benefit-dollar-per-year.zip,"[""Datasets""]",Ecosystem Services - Atmospheric Sulfur Dioxide Removal Economic Benefit - dollar per year [Maryland],04a-01,Maryland iMap,
maryland::maryland-ecosystem-services-atmospheric-sulfur-dioxide-removal-kg-per-year,,Download,https://data.imap.maryland.gov/datasets/maryland::maryland-ecosystem-services-atmospheric-sulfur-dioxide-removal-kg-per-year.zip,"[""Datasets""]",Ecosystem Services - Atmospheric Sulfur Dioxide Removal - kg per year [Maryland],04a-01,Maryland iMap,
maryland::maryland-ecosystem-services-flood-prevention-and-stormwater-mitigation-potential-economic-value-dollars-per-year,,Download,https://data.imap.maryland.gov/datasets/maryland::maryland-ecosystem-services-flood-prevention-and-stormwater-mitigation-potential-economic-value-dollars-per-year.zip,"[""Datasets""]",Ecosystem Services - Flood Prevention and Stormwater Mitigation Potential Economic Value - dollars per year [Maryland],04a-01,Maryland iMap,
maryland::maryland-ecosystem-services-flood-prevention-and-stormwater-mitigation-potential-index,,Download,https://data.imap.maryland.gov/datasets/maryland::maryland-ecosystem-services-flood-prevention-and-stormwater-mitigation-potential-index.zip,"[""Datasets""]",Ecosystem Services - Flood Prevention and Stormwater Mitigation Potential Index [Maryland],04a-01,Maryland iMap,
maryland::maryland-ecosystem-services-groundwater-recharge-economic-benefit-dollars-per-year,,Download,https://data.imap.maryland.gov/datasets/maryland::maryland-ecosystem-services-groundwater-recharge-economic-benefit-dollars-per-year.zip,"[""Datasets""]",Ecosystem Services - Groundwater Recharge Economic Benefit - dollars per year [Maryland],04a-01,Maryland iMap,
maryland::maryland-ecosystem-services-groundwater-recharge-m3-per-year,,Download,https://data.imap.maryland.gov/datasets/maryland::maryland-ecosystem-services-groundwater-recharge-m3-per-year.zip,"[""Datasets""]",Ecosystem Services - Groundwater Recharge - m3 per year [Maryland],04a-01,Maryland iMap,
maryland::maryland-ecosystem-services-net-carbon-sequestration-economic-value-dollars-per-year,,Download,https://data.imap.maryland.gov/datasets/maryland::maryland-ecosystem-services-net-carbon-sequestration-economic-value-dollars-per-year.zip,"[""Datasets""]",Ecosystem Services - Net Carbon Sequestration Economic Value - dollars per year [Maryland],04a-01,Maryland iMap,
maryland::maryland-ecosystem-services-net-carbon-sequestration-mt-per-year,,Download,https://data.imap.maryland.gov/datasets/maryland::maryland-ecosystem-services-net-carbon-sequestration-mt-per-year.zip,"[""Datasets""]",Ecosystem Services - Net Carbon Sequestration - mT per year [Maryland],04a-01,Maryland iMap,
maryland::maryland-ecosystem-services-nitrogen-removal-economic-value-dollars-per-year,,Download,https://data.imap.maryland.gov/datasets/maryland::maryland-ecosystem-services-nitrogen-removal-economic-value-dollars-per-year.zip,"[""Datasets""]",Ecosystem Services - Nitrogen Removal Economic Value - dollars per year [Maryland],04a-01,Maryland iMap,
maryland::maryland-ecosystem-services-nitrogen-removal-potential-index,,Download,https://data.imap.maryland.gov/datasets/maryland::maryland-ecosystem-services-nitrogen-removal-potential-index.zip,"[""Datasets""]",Ecosystem Services - Nitrogen Removal Potential Index [Maryland],04a-01,Maryland iMap,
maryland::maryland-ecosystem-services-surface-water-protection-economic-value-dollars-per-year,,Download,https://data.imap.maryland.gov/datasets/maryland::maryland-ecosystem-services-surface-water-protection-economic-value-dollars-per-year.zip,"[""Datasets""]",Ecosystem Services - Surface Water Protection Economic Value - dollars per year [Maryland],04a-01,Maryland iMap,
maryland::maryland-ecosystem-services-total-ecosystem-service-economic-value-dollars-per-year,,Download,https://data.imap.maryland.gov/datasets/maryland::maryland-ecosystem-services-total-ecosystem-service-economic-value-dollars-per-year.zip,"[""Datasets""]",Ecosystem Services - Total Ecosystem Service Economic Value - dollars per year [Maryland],04a-01,Maryland iMap,
maryland::maryland-ecosystem-services-wildlife-habitat-and-biodiversity-potential-economic-value-dollars-per-year,,Download,https://data.imap.maryland.gov/datasets/maryland::maryland-ecosystem-services-wildlife-habitat-and-biodiversity-potential-economic-value-dollars-per-year.zip,"[""Datasets""]",Ecosystem Services - Wildlife Habitat and Biodiversity Potential Economic Value - dollars per year [Maryland],04a-01,Maryland iMap,
maryland::maryland-ecosystem-services-wildlife-habitat-and-biodiversity-potential-index,,Download,https://data.imap.maryland.gov/datasets/maryland::maryland-ecosystem-services-wildlife-habitat-and-biodiversity-potential-index.zip,"[""Datasets""]",Ecosystem Services - Wildlife Habitat and Biodiversity Potential Index [Maryland],04a-01,Maryland iMap,
