identifier,code,title,alternativeTitle,description,genre,subject,format,type,geometryType,dateIssued,temporalCoverage,Date,spatialCoverage,spatial,provenance,isPartOf,publisher,creator,landingPage,downloadURL,webService,metadataURL,serverType,keywords
de89566bc6e64de295312848003b2c1f,03b-19113,Census Data Shapefile,,"Linn County, Iowa census information available for download in shapefile format. ?Features are from 2010 census. ?Data is updated on a weekly basis.Layers include:? ?Blocks? ?Block Groups? ?TractsAdditional ResourcesVisit?Linn County, Iowa?on the web.Visit?Linn County, Iowa GIS?on the web.Visit the?Linn County, Iowa GIS portal. ?This site is updated as needed to reflect maps and apps of interest from various departments.Contact InformationQuestions? ?Contact the GIS Division by phone at 319.892.5250 or by?email.",error,,error,error,,2015-08-20T19:48:15.000Z,,,"Linn County, Iowa, United States|Iowa, United States","-180.0,-90.0,180.0,90.0",Iowa,Counties Geospatial Data,"Linn County, Iowa",Linn County Iowa GIS,http://opendata-linncounty-gis.opendata.arcgis.com/datasets/de89566bc6e64de295312848003b2c1f,error,https://gis.linncounty.org/webdata/gis/datadownload/census/shpzip/censusshp.zip,,,Linn County|Iowa|Census|Data|Download|Blocks|Block Groups|Tracts|Shapefile|Shapefile Download
cbb98cde8c3f44da8670ef778ec19366,03b-19113,Hydrography Data Shapefile,,"Linn County, Iowa hydrology information available for download in shapefile format. ?Data is updated on a weekly basis.Layers include:StreamsWaterbodies2008 Flooded AreaFEMA informationBase Flood ElevationsCross SectionsFIRM PanelsFloodplainsLOMA (letter of map adjustment)LOMR (letter of map revision)*Linn County does not maintain FEMA information. ?This data is updated bi-annually by the County. ?For more information regarding FEMA GIS data, review the links below within Additional Information.*Additional ResourcesVisit?Linn County, Iowa?on the web.Visit?Linn County, Iowa GIS?on the web.Visit the?Linn County, Iowa GIS portal. ?This site is updated as needed to reflect maps and apps of interest from various departments.Visit the?Official FEMA National Flood Hazard Layer web map?on the web.Contact InformationQuestions? ?Contact the GIS Division by phone at 319.892.5250 or by?email.",error,,error,error,,2015-08-20T20:19:06.000Z,,,"Linn County, Iowa, United States|Iowa, United States","-180.0,-90.0,180.0,90.0",Iowa,Counties Geospatial Data,"Linn County, Iowa",Linn County Iowa GIS,http://opendata-linncounty-gis.opendata.arcgis.com/datasets/cbb98cde8c3f44da8670ef778ec19366,error,https://gis.linncounty.org/webdata/gis/datadownload/hydrology/shpzip/hydrologyshp.zip,,,Linn County|Iowa|Hydrology|Data|Download|Stream|Water|FEMA|Floodplain|FIRM|Shapefile|Shapefile Download
c5f53396e10b4e6b8b2806a00a4c76f7,03b-19113,T86NR6W 2ft Contours Shapefile,,"Linn County, Iowa topography information available for download in Shapefile (.shp) format. ?This data is?NOT?updated on a regular basis due to its static nature. ?Contours are in 2ft intervals and were derived from 2016?LiDAR data.??Additional ResourcesVisit?Linn County, Iowa?on the web.Visit?Linn County, Iowa GIS?on the web.Visit the?Linn County, Iowa GIS portal. ?This site is updated as needed to reflect maps and apps of interest from various departments.Contact InformationQuestions? ?Contact the GIS Division by phone at 319.892.5250 or by?email.",error,,error,error,,2018-06-22T15:38:04.000Z,,,"Linn County, Iowa, United States|Iowa, United States","-180.0,-90.0,180.0,90.0",Iowa,Counties Geospatial Data,"Linn County, Iowa",Linn County Iowa GIS,http://opendata-linncounty-gis.opendata.arcgis.com/datasets/c5f53396e10b4e6b8b2806a00a4c76f7,error,https://gis.linncounty.org/webdata/gis/datadownload/topography/2016/shp/t86nr6w.zip,,,Linn County|Iowa|Contours|Shapefile|shp|topography|2016|T86NR6W
9b88be506a554ceb97ae63e0bd1a39ce,03b-19113,T84NR8W 2ft Contours AutoCAD,,"Linn County, Iowa topography information available for download in AutoCAD (.dwg) format. ?This data is?NOT?updated on a regular basis due to its static nature. ?Contours are in 2ft intervals and were derived from 2016?LiDAR data.??Additional ResourcesVisit?Linn County, Iowa?on the web.Visit?Linn County, Iowa GIS?on the web.Visit the?Linn County, Iowa GIS portal. ?This site is updated as needed to reflect maps and apps of interest from various departments.Contact InformationQuestions? ?Contact the GIS Division by phone at 319.892.5250 or by?email.",error,,error,error,,2018-06-19T16:23:59.000Z,,,"Linn County, Iowa, United States|Iowa, United States","-180.0,-90.0,180.0,90.0",Iowa,Counties Geospatial Data,"Linn County, Iowa",Linn County Iowa GIS,http://opendata-linncounty-gis.opendata.arcgis.com/datasets/9b88be506a554ceb97ae63e0bd1a39ce,error,https://gis.linncounty.org/webdata/gis/datadownload/topography/2016/dwg/t84nr8w.zip,,,Linn County|Iowa|Contours|CAD|dwg|topography|2016|T84NR8W
34b85e3ccd5444a2bc473aaaab74a4f7_1,03b-19113,Voting Precinct Split,,"This feature layer contains Linn County election voting precinct splits. ?This information is maintained by the Elections department within the Auditor's Office. ?See below for feature layer details.Feature Layer DetailsUpdate Frequency: As neededFeature Class Coordinate System: NAD 1983 (2011) Iowa North State Plane (wkid: 6463)Max Visibility Scale: NoneMin Visibility Scale:?1:288,895Max Features Returned: 5,000Additional ResourcesVisit?Linn County, Iowa?on the web.Visit?Linn County, Iowa GIS?on the web.Visit the?Linn County, Iowa GIS portal. ?This site is updated as needed to reflect maps and apps of interest from various departments.Contact InformationQuestions? ?Contact the GIS Division by phone at 319.892.5250 or by?email.",Geospatial data,,Shapefile,Dataset|Service,Vector,2017-10-30T15:04:18.000Z,,,"Linn County, Iowa, United States|Iowa, United States","-91.8426,41.854,-91.3514,42.3043",Iowa,Counties Geospatial Data,"Linn County, Iowa",Linn County Iowa GIS,http://opendata-linncounty-gis.opendata.arcgis.com/datasets/34b85e3ccd5444a2bc473aaaab74a4f7_1,http://opendata-linncounty-gis.opendata.arcgis.com/datasets/34b85e3ccd5444a2bc473aaaab74a4f7_1.zip,https://gis.linncounty.org/arcgis/rest/services/PublicLayer/lyrElections/MapServer/1,,MapServer,Linn County|Iowa|Elections|Auditor|Voting|Precinct Split
278af7a980bc4a09905b24cff54312c1,03b-19113,T85NR5W 2ft Contours AutoCAD,,"Linn County, Iowa topography information available for download in AutoCAD (.dwg) format. ?This data is?NOT?updated on a regular basis due to its static nature. ?Contours are in 2ft intervals and were derived from 2016?LiDAR data.??Additional ResourcesVisit?Linn County, Iowa?on the web.Visit?Linn County, Iowa GIS?on the web.Visit the?Linn County, Iowa GIS portal. ?This site is updated as needed to reflect maps and apps of interest from various departments.Contact InformationQuestions? ?Contact the GIS Division by phone at 319.892.5250 or by?email.",error,,error,error,,2018-06-19T16:16:15.000Z,,,"Linn County, Iowa, United States|Iowa, United States","-180.0,-90.0,180.0,90.0",Iowa,Counties Geospatial Data,"Linn County, Iowa",Linn County Iowa GIS,http://opendata-linncounty-gis.opendata.arcgis.com/datasets/278af7a980bc4a09905b24cff54312c1,error,https://gis.linncounty.org/webdata/gis/datadownload/topography/2016/dwg/t85nr5w.zip,,,Linn County|Iowa|Contours|CAD|dwg|topography|2016|T85NR5W
7c7c6bb7c10f40d7bc2e50937ce9cbab,03b-19113,T82NR6W 2ft Contours Shapefile,,"Linn County, Iowa topography information available for download in Shapefile (.shp) format. ?This data is?NOT?updated on a regular basis due to its static nature. ?Contours are in 2ft intervals and were derived from 2016?LiDAR data.??Additional ResourcesVisit?Linn County, Iowa?on the web.Visit?Linn County, Iowa GIS?on the web.Visit the?Linn County, Iowa GIS portal. ?This site is updated as needed to reflect maps and apps of interest from various departments.Contact InformationQuestions? ?Contact the GIS Division by phone at 319.892.5250 or by?email.",error,,error,error,,2018-06-22T21:30:41.000Z,,,"Linn County, Iowa, United States|Iowa, United States","-180.0,-90.0,180.0,90.0",Iowa,Counties Geospatial Data,"Linn County, Iowa",Linn County Iowa GIS,http://opendata-linncounty-gis.opendata.arcgis.com/datasets/7c7c6bb7c10f40d7bc2e50937ce9cbab,error,https://gis.linncounty.org/webdata/gis/datadownload/topography/2016/shp/t82nr6w.zip,,,Linn County|Iowa|Contours|Shapefile|shp|topography|2016|T82NR6W
b5e7fbcbd7de4484a5177b11b3524c0a_16,03b-19113,Park,,"This feature layer contains Linn County, Iowa parks.Feature Layer DetailsUpdate Frequency:?As neededFeature Class Coordinate System: NAD 1983 Iowa North State Plane (2011)Max Visibility Scale: NoneMin Visibility Scale:?1:288,895Max Features Returned:?10,000Additional ResourcesVisit?Linn County, Iowa?on the web.Visit?Linn County, Iowa GIS?on the web.Visit the?Linn County, Iowa GIS portal. ?This site is updated as needed to reflect maps and apps of interest from various departments.Contact InformationQuestions? ?Contact the GIS Division by phone at 319.892.5250 or by?email.",Geospatial data,,Shapefile,Dataset|Service,Vector,2017-10-30T21:29:52.000Z,,,"Linn County, Iowa, United States|Iowa, United States","-91.8931,41.8023,-91.1856,42.3026",Iowa,Counties Geospatial Data,"Linn County, Iowa",Linn County Iowa GIS,http://opendata-linncounty-gis.opendata.arcgis.com/datasets/b5e7fbcbd7de4484a5177b11b3524c0a_16,http://opendata-linncounty-gis.opendata.arcgis.com/datasets/b5e7fbcbd7de4484a5177b11b3524c0a_16.zip,https://gis.linncounty.org/arcgis/rest/services/PublicLayer/lyrPointOfInterest/MapServer/16,,MapServer,Linn County|Iowa|Park|Points of Interest|POI|Recreation|Conservation
23fb0f8dea3c43109e4fac3dc1a2c03e_3,03b-19113,City Council District,,"This feature layer contains city council districts within Linn County, Iowa. ?This information is maintained by the Elections department within the Auditor's Office. ?See below for feature layer details.*Note: For official data, please contact the appropriate CityFeature Layer DetailsUpdate Frequency: As neededFeature Class Coordinate System: NAD 1983 (2011) Iowa North State Plane (wkid: 6463)Max Visibility Scale: NoneMin Visibility Scale:?1:288,895Max Features Returned: 5,000Additional ResourcesVisit?Linn County, Iowa?on the web.Visit?Linn County, Iowa GIS?on the web.Visit the?Linn County, Iowa GIS portal. ?This site is updated as needed to reflect maps and apps of interest from various departments.Contact InformationQuestions? ?Contact the GIS Division by phone at 319.892.5250 or by?email.",Geospatial data,,Shapefile,Dataset|Service,Vector,2017-10-30T15:15:29.000Z,,,"Linn County, Iowa, United States|Iowa, United States","-91.7785,41.8592,-91.5237,42.09",Iowa,Counties Geospatial Data,"Linn County, Iowa",Linn County Iowa GIS,http://opendata-linncounty-gis.opendata.arcgis.com/datasets/23fb0f8dea3c43109e4fac3dc1a2c03e_3,http://opendata-linncounty-gis.opendata.arcgis.com/datasets/23fb0f8dea3c43109e4fac3dc1a2c03e_3.zip,https://gis.linncounty.org/arcgis/rest/services/PublicLayer/lyrElections/MapServer/3,,MapServer,Linn County|Iowa|Elections|Voting|City Council|Auditor
636ae66e857c46bdbbf4deedfce7154d,03b-19113,T85NR8W 2ft Contours AutoCAD,,"Linn County, Iowa topography information available for download in AutoCAD (.dwg) format. ?This data is?NOT?updated on a regular basis due to its static nature. ?Contours are in 2ft intervals and were derived from 2016?LiDAR data.??Additional ResourcesVisit?Linn County, Iowa?on the web.Visit?Linn County, Iowa GIS?on the web.Visit the?Linn County, Iowa GIS portal. ?This site is updated as needed to reflect maps and apps of interest from various departments.Contact InformationQuestions? ?Contact the GIS Division by phone at 319.892.5250 or by?email.",error,,error,error,,2018-06-19T16:02:53.000Z,,,"Linn County, Iowa, United States|Iowa, United States","-180.0,-90.0,180.0,90.0",Iowa,Counties Geospatial Data,"Linn County, Iowa",Linn County Iowa GIS,http://opendata-linncounty-gis.opendata.arcgis.com/datasets/636ae66e857c46bdbbf4deedfce7154d,error,https://gis.linncounty.org/webdata/gis/datadownload/topography/2016/dwg/t85nr8w.zip,,,Linn County|Iowa|Contours|CAD|dwg|topography|2016|T85NR8W
73b22d3ae0f148e8b7203c5765bdbcdd_9,03b-19113,Tax District,,"This feature layer contains Linn County tax districts. ?This information is maintained by the Real Estate department within the Auditor's Office. ?See below for feature layer details.Feature Layer DetailsUpdate Frequency: As neededFeature Class Coordinate System: NAD 1983 (2011) Iowa North State Plane (wkid: 6463)Max Visibility Scale: NoneMin Visibility Scale:?1:288,895Max Features Returned: 1,000Additional ResourcesVisit?Linn County, Iowa?on the web.Visit?Linn County, Iowa GIS?on the web.Visit the?Linn County, Iowa GIS portal. ?This site is updated as needed to reflect maps and apps of interest from various departments.Contact InformationQuestions? ?Contact the GIS Division by phone at 319.892.5250 or by?email.",Geospatial data,,Shapefile,Dataset|Service,Vector,2017-10-20T15:19:57.000Z,,,"Linn County, Iowa, United States|Iowa, United States","-91.8426,41.854,-91.3514,42.3043",Iowa,Counties Geospatial Data,"Linn County, Iowa",Linn County Iowa GIS,http://opendata-linncounty-gis.opendata.arcgis.com/datasets/73b22d3ae0f148e8b7203c5765bdbcdd_9,http://opendata-linncounty-gis.opendata.arcgis.com/datasets/73b22d3ae0f148e8b7203c5765bdbcdd_9.zip,https://gis.linncounty.org/arcgis/rest/services/PublicLayer/lyrRealEstate/MapServer/9,,MapServer,Linn County|Iowa|Tax District|Real Estate|Auditor|Land Records|Cadastral
946d7b886c524d3aa7fea246eb642ace_11,03b-19113,Municipality,,"This feature layer contains Linn County municipality (incorporated area) boundaries. ?This information is maintained by the Real Estate department within the Auditor's Office. ?See below for feature layer details.Feature Layer DetailsUpdate Frequency: As neededFeature Class Coordinate System: NAD 1983 (2011) Iowa North State Plane (wkid: 6463)Max Visibility Scale: NoneMin Visibility Scale:?1:288,895Max Features Returned: 1,000Additional ResourcesVisit?Linn County, Iowa?on the web.Visit?Linn County, Iowa GIS?on the web.Visit the?Linn County, Iowa GIS portal. ?This site is updated as needed to reflect maps and apps of interest from various departments.Contact InformationQuestions? ?Contact the GIS Division by phone at 319.892.5250 or by?email.",Geospatial data,,Shapefile,Dataset|Service,Vector,2017-10-20T13:54:48.000Z,,,"Linn County, Iowa, United States|Iowa, United States","-91.8426,41.854,-91.3513,42.3043",Iowa,Counties Geospatial Data,"Linn County, Iowa",Linn County Iowa GIS,http://opendata-linncounty-gis.opendata.arcgis.com/datasets/946d7b886c524d3aa7fea246eb642ace_11,http://opendata-linncounty-gis.opendata.arcgis.com/datasets/946d7b886c524d3aa7fea246eb642ace_11.zip,https://gis.linncounty.org/arcgis/rest/services/PublicLayer/lyrRealEstate/MapServer/11,,MapServer,Linn County|Iowa|Municipality|Real Estate|Auditor|Land Records|Cadastral
b90b96fce078478baf22c9eed6169de0_1,03b-19113,Ambulance Service,,"This feature layer contains ambulance services serving Linn County, Iowa.Feature Layer DetailsUpdate Frequency:?As neededFeature Class Coordinate System: NAD 1983 Iowa North State Plane (2011)Max Visibility Scale: NoneMin Visibility Scale:?1:288,895Max Features Returned:?10,000Additional ResourcesVisit?Linn County, Iowa?on the web.Visit?Linn County, Iowa GIS?on the web.Visit the?Linn County, Iowa GIS portal. ?This site is updated as needed to reflect maps and apps of interest from various departments.Contact InformationQuestions? ?Contact the GIS Division by phone at 319.892.5250 or by?email.",Geospatial data,,Shapefile,Dataset|Service,Vector,2017-10-30T21:57:31.000Z,,,"Linn County, Iowa, United States|Iowa, United States","-91.8931,41.8023,-91.1856,42.3026",Iowa,Counties Geospatial Data,"Linn County, Iowa",Linn County Iowa GIS,http://opendata-linncounty-gis.opendata.arcgis.com/datasets/b90b96fce078478baf22c9eed6169de0_1,http://opendata-linncounty-gis.opendata.arcgis.com/datasets/b90b96fce078478baf22c9eed6169de0_1.zip,https://gis.linncounty.org/arcgis/rest/services/PublicLayer/lyrPointOfInterest/MapServer/1,,MapServer,Linn County|Iowa|Ambulance Service|EMA|Emergency Response|Public Saftey|Law Enforcement|Points of Interest|POI
ef8b9621ebd246ca99f4562a01bb9003,03b-19113,2011 Imagery,,"Linn County, Iowa 2011 image service.Imagery Layer DetailsUpdate Frequency: NeverPixel Resolution (urban): 4-inchPixel Resolution (rural): 12-inchMosaic Dataset Coordinate System: WGS 1984 Web Mercator Auxiliary SphereSource Tiles Coordinate System: NAD 1983 State Plane Iowa NorthMax Visibility Scale: NoneMin Visibility Scale:?NoneAdditional ResourcesVisit?Linn County, Iowa?on the web.Visit?Linn County, Iowa GIS?on the web.Visit the?Linn County, Iowa GIS portal. ?This site is updated as needed to reflect maps and apps of interest from various departments.Contact InformationQuestions about this map? ?Contact the GIS Division by phone at 319.892.5250 or by?email.",Aerial imagery,,Imagery,Image|Service,,2016-11-23T18:44:50.000Z,,,"Linn County, Iowa, United States|Iowa, United States","-91.8427,41.8575,-91.3531,42.3073",Iowa,Counties Geospatial Data,"Linn County, Iowa",Linn County Iowa GIS,http://opendata-linncounty-gis.opendata.arcgis.com/datasets/ef8b9621ebd246ca99f4562a01bb9003,,https://gis.linncounty.org/arcgis/rest/services/PublicImagery/img2011/ImageServer,,ImageServer,Linn County|Iowa|Imagery|Aerial|Orthophoto|2011
