,Collection To Add Map To,Image Path,Transcript Path,Notes (page titles),TITLE,ALTERNATIVE TITLE,CREATOR,CONTRIBUTOR,PUBLISHER,DESCRIPTION,CAPTION,ADDITIONAL NOTES,Project Affiliation,DATE OF CREATION,HISTORICAL ERA/PERIOD,ITEM TYPE,ITEM PHYSICAL FORMAT,DIMENTIONS,LOCALLY ASSIGNED SUBJECT HEADINGS,FAST SUBJECT HEADINGS,LANGUAGE,TRANSCRIPTION,TRANSLATION,CITY OR TOWNSHIP,STATE OR PROVINCE,COUNTRY,REGION OR AREA,CONTINENT,Coordinates,PROJECTIONS,SCALE,GEONAMES URI,PARENT COLLECTION NAME,CONTRIBUTING ORGANIZATION,CONTACT INFORMATION,LOCAL RIGHTS STATEMENT,RIGHTS STATEMENT URI,EXPECTED PUBLIC DOMAIN YEAR OF ENTRY,ADDITIONAL RIGHTS INFORMATION,FISCAL SPONSOR,LOCAL IDENTIFIER,BARCODE IDENTIFIER,SYSTEM IDENTIFIER,DLS IDENTIFIER,KALTURA AUDIO IDENTIFIER,KALTURA AUDIO PLAYLIST IDENTIFIER,KALTURA VIDEO IDENTIFIER,KALTURA VIDEO PLAYLIST IDENTIFIER,KALTURA AUDIO/VIDEO PLAYLIST IDENTIFIER,PERSISTENT URL (PURL),UMEDIA ARCHIVE,ATTACHED CHILD,FEATURED IMAGE,OBJECT FILE NAME
866,General Map Collection,G4112.U6K6 1924 .L6,B3280129,East Sheet,Location of large land holdings of timber owners in Upper Peninsula of Michigan,,,,publisher not identified,,,"Accompanies Report of the Commissioner of Corporations on the lumber industry, pt. III.; Includes inset map: ""Region North of Township 52N.""",,1924?,,Cartographic,Maps | http://vocab.getty.edu/aat/300028094,45 x 126 centimeters,Timber; Real property,,English,,,,,,,,"W0902500 W0835900 N0474500 N0450700; (W 90°25'00""--W 83°59'00""/N 47°45'00""--N 45°07'00"")",,"Scale [1:380,160] 1 inch = 6 miles",,,"University of Minnesota Libraries, John R. Borchert Map Library.","University of Minnesota Libraries, John R. Borchert Map Library. S-76 Wilson Library, 309 19th Ave S, Minneapolis, MN 55455; https://www.lib.umn.edu/borchert","Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",,,,,G4112.U6K6 1924 .L6,UMN_BARCODE:B3280129,UMN_ALMA:9941245520001701,map11880,,,,,,,,,,
866,General Map Collection,G4112.U6K6 1924 .L6,B3280130,West Sheet,Location of large land holdings of timber owners in Upper Peninsula of Michigan,,,,publisher not identified,,,"Accompanies Report of the Commissioner of Corporations on the lumber industry, pt. III.; Includes inset map: ""Region North of Township 52N.""",,1924?,,Cartographic,Maps | http://vocab.getty.edu/aat/300028094,45 x 126 centimeters,Timber; Real property,,English,,,,,,,,"W0902500 W0835900 N0474500 N0450700; (W 90°25'00""--W 83°59'00""/N 47°45'00""--N 45°07'00"")",,"Scale [1:380,160] 1 inch = 6 miles",,,"University of Minnesota Libraries, John R. Borchert Map Library.","University of Minnesota Libraries, John R. Borchert Map Library. S-76 Wilson Library, 309 19th Ave S, Minneapolis, MN 55455; https://www.lib.umn.edu/borchert","Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",,,,,G4112.U6K6 1924 .L6,UMN_BARCODE:B3280130,UMN_ALMA:9941245520001701,map11881,,,,,,,,,,
867,General Map Collection,G4113.A5J3 1901,B4570572,,"Soil map, Michigan, Allegan Co. sheet",,United States. Bureau of Soils,"Fippin, Elmer O. (Elmer Otterbein), 1879-1949; Rice, Thomas D. (Thomas Donnelly), 1878-1939","Bureau of Soils (Washington,  D.C)",,,"Soils surveyed by Elmer O. Fippin, Thos. D. Rice.; ""Base map redrawn from county atlas.""",,1901,,Cartographic,Maps | http://vocab.getty.edu/aat/300028094,63 x 96 centimeters,Soils,,English,,,,,,,,W0861600 W0853200 N0424600 N0422500; (W 86°16ʹ--W 85°32ʹ/N 42°46ʹ--N 42°25ʹ),,"Scale [1:63,360]",,,"University of Minnesota Libraries, John R. Borchert Map Library.","University of Minnesota Libraries, John R. Borchert Map Library. S-76 Wilson Library, 309 19th Ave S, Minneapolis, MN 55455; https://www.lib.umn.edu/borchert","Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",,,,,G4113.A5J3 1901,UMN_BARCODE:B4570572,UMN_ALMA:9959280100001701,map11882,,,,,,,,,,
868,General Map Collection,G4113.M33 C5 1909 .G4x,CVB2556215-10,,"Geologic map of the Crystal Falls district, including parts of the Felch Mountain and Marquette districts, Michigan : corrected to January 1, 1909",Monographs of the United States Geological Survey,Geological Survey (U.S.),"Hyde, G. E; Muldrow, Robert; Smyth, H. L; Van Hise, Charles Richard, 1857-1918; Fowler, A. T","The Survey (Washington,  D.C)",,,Marginal legend.; Relief shown by contours.,,1909,,Cartographic,Maps | http://vocab.getty.edu/aat/300028094,48 x 48 centimeters,Geology; Geology; Geology,,English,,,,,,,,W0881500 W0874500 N0463000 N0460000; (W 88°15' -- W 87°45' / N 46°30' -- 46°00'),,"Scale 1:125,000",,,"University of Minnesota Libraries, John R. Borchert Map Library.","University of Minnesota Libraries, John R. Borchert Map Library. S-76 Wilson Library, 309 19th Ave S, Minneapolis, MN 55455; https://www.lib.umn.edu/borchert","Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",,,,,G4113.M33 C5 1909 .G4x,UMN_BARCODE:CVB2556215-10,UMN_ALMA:9917161710001701,map11883,,,,,,,,,,
869,General Map Collection,G4113.M45 1925,B4569862,Sheet 1,Soil and lay of the land map of Menominee County,,Michigan. Land Economic Survey,A. Hoen & Co,"Michigan Dept. of Conservation (Lansing,  Mich)",,,"Field work 1925.; ""A. Hoen & Co. lith. Baltimore, Md.""; Location map and ""Soil and agricultural report, Menominee County, 1925"" on verso.",,1925,,Cartographic,Maps | http://vocab.getty.edu/aat/300028094,157 x 79 centimeters,Soils; Slopes (Physical geography); Agriculture,,English,,,,,,,,W0875300 W0871600 N0455900 N0450600; (W 87°53ʹ--W 87°16ʹ/N 45°59ʹ--N 45°06ʹ),,"Scale [1:63,360] 1 inch = 1 mile",,,"University of Minnesota Libraries, John R. Borchert Map Library.","University of Minnesota Libraries, John R. Borchert Map Library. S-76 Wilson Library, 309 19th Ave S, Minneapolis, MN 55455; https://www.lib.umn.edu/borchert","Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",,,,,G4113.M45 1925,UMN_BARCODE:B4569862,UMN_ALMA:9961046710001701,"map11884a, map11884b",,,,,,,,,,
869,General Map Collection,G4113.M45 1925,B4569863,Sheet 2,Soil and lay of the land map of Menominee County,,Michigan. Land Economic Survey,A. Hoen & Co,"Michigan Dept. of Conservation (Lansing,  Mich)",,,"Field work 1925.; ""A. Hoen & Co. lith. Baltimore, Md.""; Location map and ""Soil and agricultural report, Menominee County, 1925"" on verso.",,1925,,Cartographic,Maps | http://vocab.getty.edu/aat/300028094,157 x 79 centimeters,Soils; Slopes (Physical geography); Agriculture,,English,,,,,,,,W0875300 W0871600 N0455900 N0450600; (W 87°53ʹ--W 87°16ʹ/N 45°59ʹ--N 45°06ʹ),,"Scale [1:63,360] 1 inch = 1 mile",,,"University of Minnesota Libraries, John R. Borchert Map Library.","University of Minnesota Libraries, John R. Borchert Map Library. S-76 Wilson Library, 309 19th Ave S, Minneapolis, MN 55455; https://www.lib.umn.edu/borchert","Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",,,,,G4113.M45 1925,UMN_BARCODE:B4569863,UMN_ALMA:9961046710001701,"map11885a, map11885b",,,,,,,,,,
873,City Maps,G4114.D4 1925 .S8,B3404725,,Map of Detroit : with interesting facts about the city's growth and industry,,Stormfeltz-Loveley Company,Federal Lithograph Co,"Stormfeltz-Loveley Co (Detroit,  Mich), 1925",,,"Panel title.; ""Copyright 1925 by Federal Lithograph Co., Detroit.""; Subdivisions promoted by Stormfeltz-Loveley Co. are highlighted.; Includes inset of Grosse Ile, Mich.; Text, ill., and map of downtown Detroit on verso.",,1925,,Cartographic,Maps | http://vocab.getty.edu/aat/300028094,63 x 73 centimeters,Stormfeltz-Loveley Company; Real estate development,,English,,,,,,,,W0832100 W0825200 N0423200 N0420500; (W 83⁰21ʹ--W 82⁰52ʹ/N 42⁰32ʹ--N 42⁰05ʹ),,"Scale approximately 1:54,000",,,"University of Minnesota Libraries, John R. Borchert Map Library.","University of Minnesota Libraries, John R. Borchert Map Library. S-76 Wilson Library, 309 19th Ave S, Minneapolis, MN 55455; https://www.lib.umn.edu/borchert","Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",,,,,G4114.D4 1925 .S8,UMN_BARCODE:B3404725,UMN_ALMA:9912611340001701,"map11886a, map11886b",,,,,,,,,,
875,City Maps,G4114.J2 1929 .J3,X534728,,"City of Jackson, major street plan",,Jackson (Mich.). Office of City Engineer,,"Office of the Engineer (Jackson,  Mich)",,,January 1929.,,1929,,Cartographic,Maps | http://vocab.getty.edu/aat/300028094,51 x 54 centimeters,,,English,,,,,,,,"W0842600 W0842200 N0421600 N0421200; (W 84°26'00""--W 84°22'00""/N 42°16'00""--N 42°12'00"")",,"Scale approximately 1:14,600",,,"University of Minnesota Libraries, John R. Borchert Map Library.","University of Minnesota Libraries, John R. Borchert Map Library. S-76 Wilson Library, 309 19th Ave S, Minneapolis, MN 55455; https://www.lib.umn.edu/borchert","Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",,,,,G4114.J2 1929 .J3,UMN_BARCODE:X534728,UMN_ALMA:9973997799501701,map11887,,,,,,,,,,
876,City Maps,G4114.M35 1901 .U52,B4570571,,"Michigan, Menominee special map",Menominee special map,Geological Survey (U.S.),,"U.S. Geological Survey (Washington,  D.C)",,,"Relief shown by contours.; ""Surveyed in 1898.""; ""Jon H. Renshawe, Geographer in charge. Topography by E.C. Bebb.""; ""Datum is mean sea level.""",,1901,,Cartographic,Maps | http://vocab.getty.edu/aat/300028094,33 x 47 centimeters,,,English,,,,,,,,W0880700 W0873800 N0455500 N0454000; (W 88°07ʹ--W 87°38ʹ/N 45°55ʹ--N 45°40ʹ),,"Scale 1:62,500",,,"University of Minnesota Libraries, John R. Borchert Map Library.","University of Minnesota Libraries, John R. Borchert Map Library. S-76 Wilson Library, 309 19th Ave S, Minneapolis, MN 55455; https://www.lib.umn.edu/borchert","Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",,,,,G4114.M35 1901 .U52,UMN_BARCODE:B4570571,UMN_ALMA:9959251380001701,"map11888a, map11888b",,,,,,,,,,
877,General Map Collection,G4120 1836 .B87,31951D036867552,,Map of the Territory of Wisconsin,Report,"Burr, David H., 1803-1875","Casey, Zadoc, 1796-1862","(Washington,  D.C)",,,"To accompany the Hon. Z. Casey's report.; Longitude referenced from Greenwich and Washington.; Shows Wisconsin Territory at greatest extent, including present-day states of Wisconsin, Minnesota, Iowa, and parts of North and South Dakota. Map also includes northern Illinois.; Indicates Indian tribal regions, land cessions and General Land Office districts.",,1836,,Cartographic,Maps | http://vocab.getty.edu/aat/300028094,50 x 65 centimeters,United States; United States; Indians of North America; Land tenure,,English,,,,,,,,W1020000 W0860000 N0490000 N0400000; (W 102°--W 86°/N 49°--N 40°),,"Scale [ca. 1:2,056,000]",,,"University of Minnesota Libraries, John R. Borchert Map Library.","University of Minnesota Libraries, John R. Borchert Map Library. S-76 Wilson Library, 309 19th Ave S, Minneapolis, MN 55455; https://www.lib.umn.edu/borchert","Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",,,,,G4120 1836 .B87,UMN_BARCODE:31951D036867552,UMN_ALMA:9975746300701701,map11889,,,,,,,,,,
884,General Map Collection,G4120 1878 .U5,X526777,,State of Wisconsin,,United States. General Land Office,"Roeser, C. (Charles); Bien, Julius, 1826-1909; Williamson, James Alexander, 1829-1902","General Land Office (Washington,  D.C)",,,"Shows drainage, county boundaries, railroads, railroad grants, Indian reservations, townships, etc.; Prime meridans: Greenwich and Washington.",,1878,,Cartographic,Maps | http://vocab.getty.edu/aat/300028094,72 x 63 centimeters,,,English,,,,,,,,W0925400 W0864500 N0470700 N0423000; (W 92°54ʹ--W 86°45ʹ/N 47°07ʹ--N 42°30ʹ),,"Scale 1:760,320; 12 miles to 1 inch",,,"University of Minnesota Libraries, John R. Borchert Map Library.","University of Minnesota Libraries, John R. Borchert Map Library. S-76 Wilson Library, 309 19th Ave S, Minneapolis, MN 55455; https://www.lib.umn.edu/borchert","Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",,,,,G4120 1878 .U5,UMN_BARCODE:X526777,UMN_ALMA:9973991193901701,map11890,,,,,,,,,,
886,General Map Collection,G4120 1896 .G4,X603427,,Map of the state of Wisconsin,,United States. General Land Office,"King, Harry, (Harold G. R.); Hendges, M; Friedenwald Co","General Land Office (Washington,  D.C)",,,"Relief shown by hachures.; Prime meridian: Greenwich and Washington.; ""Department of the Interior General Land Office Hon. S.W. Lamoreux, Commissioner.""; ""The Friedenwald Co. Photo-Lith, Balto.""; Indicates counties, county seats, cities, Indian reservations, U.S. land offices, railroads, light houses, and life saving stations.",,1896,,Cartographic,Maps | http://vocab.getty.edu/aat/300028094,71 x 64 centimeters,,,English,,,,,,,,W0930000 W0870000 N0470000 N0423000; (W 93°00ʹ--W 87°00ʹ/N 47°00ʹ--N 42°30ʹ),,"Scale [1:760,320] 12 miles to 1 inch",,,"University of Minnesota Libraries, John R. Borchert Map Library.","University of Minnesota Libraries, John R. Borchert Map Library. S-76 Wilson Library, 309 19th Ave S, Minneapolis, MN 55455; https://www.lib.umn.edu/borchert","Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",,,,,G4120 1896 .G4,UMN_BARCODE:X603427,UMN_ALMA:9974062209501701,map11891,,,,,,,,,,
887,General Map Collection,G4120 1910 .M5,X563503,,Map of Wisconsin,,"Minneapolis, St. Paul & Sault Ste. Marie Railway Company",Soo Line Corporation,Poole Bros (Chicago),,,On verso: Map of Soils of Wisconsin.,,1910,,Cartographic,Maps | http://vocab.getty.edu/aat/300028094,57 x 43 centimeters,,,English,,,,,,,,"W0930000 W0871000 N0470700 N0414000; (W 93°00'00""--W 87°10'00""/N 47°07'00""--N 41°40'00"")",,"Scale approximately 1:1,000,000",,,"University of Minnesota Libraries, John R. Borchert Map Library.","University of Minnesota Libraries, John R. Borchert Map Library. S-76 Wilson Library, 309 19th Ave S, Minneapolis, MN 55455; https://www.lib.umn.edu/borchert","Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",,,,,G4120 1910 .M5,UMN_BARCODE:X563503,UMN_ALMA:9974019909301701,"map11892a, map11892b",,,,,,,,,,
