STATEABBR,PRINMERCD,PRINMER,Township,TWNSHPFRAC,Township Direction,Range,RANGEFRAC,Range Direction,TWNSHPDPCD,PLSSID,TWNSHPLAB,Bounding Box
MI,19,Michigan Meridian,12,0,N,17,0,W,0,MI190120N0170W0,12N 17W,"-86.39724738, 43.38372678, -86.27649754, 43.47246202"
MI,19,Michigan Meridian,1,0,N,6,0,W,0,MI190010N0060W0,1N 6W,"-85.07385994, 42.42142834, -84.95385402, 42.50968417"
MI,19,Michigan Meridian,48,0,N,26,0,W,0,MI190480N0260W0,48N 26W,"-87.61403932, 46.50594207, -87.48885437, 46.5932976"
MI,19,Michigan Meridian,22,0,N,3,0,W,0,MI190220N0030W0,22N 3W,"-84.7335706, 44.24758176, -84.61054274, 44.33451282"
MI,19,Michigan Meridian,50,0,N,37,0,W,0,MI190500N0370W0,50N 37W,"-88.98958829, 46.67926292, -88.8639298, 46.76497463"
MI,19,Michigan Meridian,15,0,N,2,0,E,0,MI190150N0020E0,15N 2E,"-84.28996895, 43.6544883, -84.16713805, 43.74188882"
MI,19,Michigan Meridian,2,0,N,5,0,W,0,MI190020N0050W0,2N 5W,"-84.95587286, 42.50961128, -84.83584909, 42.59727138"
MI,19,Michigan Meridian,43,0,N,39,0,W,0,MI190430N0390W0,43N 39W,"-89.20305988, 46.14724286, -89.11590231, 46.15981569"
MI,19,Michigan Meridian,32,0,N,8,0,E,0,MI190320N0080E0,32N 8E,"-83.51451659, 45.11959991, -83.39080766, 45.20712387"
MI,19,Michigan Meridian,53,0,N,38,0,W,0,MI190530N0380W0,53N 38W,"-89.18706424, 46.93840508, -89.05972173, 46.99439084"
MI,19,Michigan Meridian,2,0,N,10,0,W,0,MI190020N0100W0,2N 10W,"-85.5435066, 42.50850934, -85.42538756, 42.59518174"
MI,19,Michigan Meridian,21,0,N,7,0,E,0,MI190210N0070E0,21N 7E,"-83.64336079, 44.16263756, -83.52168792, 44.2509992"
MI,19,Michigan Meridian,2,0,S,6,0,W,0,MI190020S0060W0,2S 6W,"-85.06273918, 42.24659319, -84.94420341, 42.33414364"
MI,19,Michigan Meridian,6,0,N,2,0,W,0,MI190060N0020W0,6N 2W,"-84.60257849, 42.85630303, -84.48364321, 42.94331493"
MI,19,Michigan Meridian,36,0,N,1,0,W,0,MI190360N0010W0,36N 1W,"-84.48555655, 45.45726661, -84.36942993, 45.54460093"
MI,19,Michigan Meridian,26,0,N,2,0,E,0,MI190260N0020E0,26N 2E,"-84.25129246, 44.59405902, -84.12973818, 44.68160099"
MI,19,Michigan Meridian,10,0,N,6,0,W,0,MI190100N0060W0,10N 6W,"-85.07392216, 43.20623538, -84.95465514, 43.29258164"
MI,19,Michigan Meridian,50,0,N,27,0,W,0,MI190500N0270W0,50N 27W,"-87.73955678, 46.67910307, -87.61383667, 46.76530851"
MI,19,Michigan Meridian,45,0,N,16,0,W,0,MI190450N0160W0,45N 16W,"-86.36522226, 46.24471603, -86.24078649, 46.33204726"
MI,19,Michigan Meridian,3,0,N,15,0,W,0,MI190030N0150W0,3N 15W,"-86.13492838, 42.5940389, -86.01479512, 42.68216748"
MI,19,Michigan Meridian,1,0,S,7,0,W,0,MI190010S0070W0,1S 7W,"-85.18225337, 42.33355737, -85.06273918, 42.42150859"
MI,19,Michigan Meridian,8,0,S,7,0,E,0,MI190080S0070E0,8S 7E,"-83.65001318, 41.73426452, -83.52856942, 41.82360745"
MI,19,Michigan Meridian,21,0,N,6,0,W,0,MI190210N0060W0,21N 6W,"-85.09434216, 44.16248118, -84.97212255, 44.25112623"
MI,19,Michigan Meridian,33,0,N,25,0,W,0,MI190330N0250W0,33N 25W,"-87.45239281, 45.27322909, -87.43009473, 45.28747468"
MI,19,Michigan Meridian,42,0,N,20,0,W,0,MI190420N0200W0,42N 20W,"-86.86766942, 45.98457287, -86.74083481, 46.07178485"
MI,19,Michigan Meridian,13,0,N,11,0,E,0,MI190130N0110E0,13N 11E,"-83.23262094, 43.49806024, -83.1095999, 43.58799903"
MI,19,Michigan Meridian,39,0,N,10,0,W,0,MI190390N0100W0,39N 10W,"-85.57197086, 45.71725065, -85.4730285, 45.80456365"
MI,19,Michigan Meridian,8,0,N,4,0,E,0,MI190080N0040E0,8N 4E,"-84.05037082, 43.04407352, -83.92831462, 43.13278441"
MI,19,Michigan Meridian,17,0,N,13,0,W,0,MI190170N0130W0,17N 13W,"-85.91957954, 43.81406333, -85.80023733, 43.90139551"
MI,19,Michigan Meridian,2,0,S,16,0,W,0,MI190020S0160W0,2S 16W,"-86.22382227, 42.24338443, -86.10866152, 42.33223933"
MI,19,Michigan Meridian,46,0,N,33,0,W,0,MI190460N0330W0,46N 33W,"-88.49159787, 46.33314794, -88.36644445, 46.42007003"
MI,19,Michigan Meridian,28,0,N,8,0,W,0,MI190280N0080W0,28N 8W,"-85.33305484, 44.77229462, -85.21108643, 44.85965582"
MI,19,Michigan Meridian,9,0,N,17,0,E,0,MI190090N0170E0,9N 17E,"-82.53017108, 43.16821847, -82.4853829, 43.25492647"
MI,19,Michigan Meridian,28,0,N,7,0,W,0,MI190280N0070W0,28N 7W,"-85.21154949, 44.77178516, -85.09137181, 44.85922592"
MI,19,Michigan Meridian,48,0,N,47,0,W,0,MI190480N0470W0,48N 47W,"-90.23879897, 46.5062598, -90.11364924, 46.59329097"
MI,19,Michigan Meridian,23,0,N,16,0,W,0,MI190230N0160W0,23N 16W,"-86.28336628, 44.34561442, -86.18213593, 44.43232062"
MI,19,Michigan Meridian,2,0,N,3,0,W,0,MI190020N0030W0,2N 3W,"-84.71919341, 42.50935621, -84.60135849, 42.59682083"
MI,19,Michigan Meridian,21,0,N,7,0,W,0,MI190210N0070W0,21N 7W,"-85.21510276, 44.16433, -85.09281691, 44.25201492"
MI,19,Michigan Meridian,22,0,N,10,0,W,0,MI190220N0100W0,22N 10W,"-85.58022611, 44.25177776, -85.45688682, 44.33902166"
MI,19,Michigan Meridian,40,0,N,22,0,W,0,MI190400N0220W0,40N 22W,"-87.07958839, 45.81012742, -86.95426772, 45.89813269"
MI,19,Michigan Meridian,5,0,S,11,0,E,0,MI190050S0110E0,5S 11E,"-83.18739394, 42.01530962, -83.17639235, 42.06014455"
MI,19,Michigan Meridian,12,0,N,9,0,E,0,MI190120N0090E0,12N 9E,"-83.4636936, 43.40793175, -83.34425364, 43.49606734"
MI,19,Michigan Meridian,7,0,N,16,0,E,0,MI190070N0160E0,7N 16E,"-82.63719243, 42.99084585, -82.513532, 43.08179834"
MI,19,Michigan Meridian,4,0,N,12,0,W,0,MI190040N0120W0,4N 12W,"-85.78245188, 42.68108904, -85.66226932, 42.76829282"
MI,19,Michigan Meridian,30,0,N,2,0,E,0,MI190300N0020E0,30N 2E,"-84.25330218, 44.94187704, -84.13248827, 45.02829928"
MI,19,Michigan Meridian,6,0,N,8,0,E,0,MI190060N0080E0,6N 8E,"-83.57381552, 42.87326558, -83.45329194, 42.96313803"
MI,19,Michigan Meridian,52,0,N,37,0,W,0,MI190520N0370W0,52N 37W,"-89.05987704, 46.85159588, -88.93251809, 46.93864026"
MI,19,Michigan Meridian,4,0,S,5,0,W,0,MI190040S0050W0,4S 5W,"-84.94276292, 42.07240715, -84.82641493, 42.15955145"
MI,19,Michigan Meridian,10,0,N,18,0,W,0,MI190100N0180W0,10N 18W,"-86.40179004, 43.2793632, -86.38064803, 43.29855021"
MI,19,Michigan Meridian,16,0,N,2,0,E,0,MI190160N0020E0,16N 2E,"-84.28896053, 43.74035285, -84.16700442, 43.82770418"
MI,19,Michigan Meridian,7,0,S,4,0,W,0,MI190070S0040W0,7S 4W,"-84.82534679, 41.81056153, -84.70898487, 41.89803015"
MI,19,Michigan Meridian,42,0,N,30,0,W,0,MI190420N0300W0,42N 30W,"-88.11772017, 45.98564778, -87.99209381, 46.07289842"
MI,19,Michigan Meridian,30,0,N,7,0,W,0,MI190300N0070W0,30N 7W,"-85.21072464, 44.94545832, -85.09090619, 45.03470175"
MI,19,Michigan Meridian,17,0,N,3,0,W,0,MI190170N0030W0,17N 3W,"-84.7284841, 43.81494039, -84.60600458, 43.90210126"
MI,19,Michigan Meridian,15,0,N,10,0,E,0,MI190150N0100E0,15N 10E,"-83.35655505, 43.66967721, -83.23561635, 43.75859347"
MI,19,Michigan Meridian,18,0,N,7,0,E,0,MI190180N0070E0,18N 7E,"-83.68636958, 43.98283259, -83.66567803, 43.99771988"
MI,19,Michigan Meridian,5,0,S,14,0,W,0,MI190050S0140W0,5S 14W,"-85.99192364, 41.98357412, -85.87617286, 42.07007173"
MI,19,Michigan Meridian,30,0,N,10,0,W,0,MI190300N0100W0,30N 10W,"-85.5360622, 44.95022875, -85.4528589, 44.99463916"
MI,19,Michigan Meridian,47,0,N,14,0,W,0,MI190470N0140W0,47N 14W,"-86.11521543, 46.4180654, -85.98987621, 46.50553081"
MI,19,Michigan Meridian,15,0,N,4,0,W,0,MI190150N0040W0,15N 4W,"-84.84864967, 43.64019846, -84.72789909, 43.72807613"
MI,19,Michigan Meridian,33,0,N,26,0,W,0,MI190330N0260W0,33N 26W,"-87.57435505, 45.20154631, -87.45059016, 45.28908248"
MI,19,Michigan Meridian,46,0,N,10,0,W,0,MI190460N0100W0,46N 10W,"-85.61452076, 46.33185135, -85.48881417, 46.41901386"
MI,19,Michigan Meridian,23,0,N,8,0,E,0,MI190230N0080E0,23N 8E,"-83.5236374, 44.33713595, -83.40070177, 44.42525782"
MI,19,Michigan Meridian,42,0,N,34,0,W,0,MI190420N0340W0,42N 34W,"-88.61714123, 45.98778629, -88.49199289, 46.07281121"
MI,19,Michigan Meridian,43,0,N,31,0,W,0,MI190430N0310W0,43N 31W,"-88.24266373, 46.07273807, -88.11761408, 46.15989295"
MI,19,Michigan Meridian,7,0,S,17,0,W,0,MI190070S0170W0,7S 17W,"-86.34021594, 41.81209643, -86.22344538, 41.89965018"
MI,19,Michigan Meridian,3,0,N,6,0,W,0,MI190030N0060W0,3N 6W,"-85.07557679, 42.59628998, -84.95587286, 42.68360501"
MI,19,Michigan Meridian,26,0,N,10,0,E,0,MI190260N0100E0,26N 10E,"-83.28152699, 44.67089105, -83.26133682, 44.68538816"
MI,19,Michigan Meridian,43,0,N,8,0,W,0,MI190430N0080W0,43N 8W,"-85.36273736, 46.07182003, -85.23721863, 46.15878991"
MI,19,Michigan Meridian,47,0,N,45,0,W,0,MI190470N0450W0,47N 45W,"-89.9898415, 46.41939821, -89.86473626, 46.50621541"
MI,19,Michigan Meridian,49,0,N,33,0,W,0,MI190490N0330W0,49N 33W,"-88.49050833, 46.59279048, -88.36547914, 46.67915769"
MI,19,Michigan Meridian,14,0,N,8,0,W,0,MI190140N0080W0,14N 8W,"-85.32439534, 43.5542271, -85.20454283, 43.64098277"
MI,19,Michigan Meridian,35,0,N,5,0,W,0,MI190350N0050W0,35N 5W,"-84.97532414, 45.37689794, -84.85276732, 45.4641918"
MI,19,Michigan Meridian,6,0,N,2,0,E,0,MI190060N0020E0,6N 2E,"-84.28086737, 42.86247868, -84.16177384, 42.95631425"
MI,19,Michigan Meridian,57,0,N,29,0,W,0,MI190570N0290W0,57N 29W,"-88.04620232, 47.28647159, -87.91848105, 47.37329264"
MI,19,Michigan Meridian,44,0,N,40,0,W,0,MI190440N0400W0,44N 40W,"-89.36527832, 46.16716463, -89.24072451, 46.24666439"
MI,19,Michigan Meridian,8,0,N,3,0,W,0,MI190080N0030W0,8N 3W,"-84.71953104, 43.03142564, -84.60051857, 43.11815394"
MI,19,Michigan Meridian,16,0,N,5,0,E,0,MI190160N0050E0,16N 5E,"-83.92856534, 43.7532818, -83.90712304, 43.82452351"
MI,19,Michigan Meridian,28,0,N,4,0,W,0,MI190280N0040W0,28N 4W,"-84.84737282, 44.77121566, -84.72512001, 44.85838831"
MI,19,Michigan Meridian,48,0,N,21,0,W,0,MI190480N0210W0,48N 21W,"-86.99092124, 46.50707131, -86.94891032, 46.53612574"
MI,19,Michigan Meridian,31,0,N,6,0,E,0,MI190310N0060E0,31N 6E,"-83.7577283, 45.03119318, -83.63345041, 45.11755492"
MI,19,Michigan Meridian,10,0,N,1,0,E,0,MI190100N0010E0,10N 1E,"-84.3694122, 43.21455868, -84.28719859, 43.30314958"
MI,19,Michigan Meridian,29,0,N,2,0,W,0,MI190290N0020W0,29N 2W,"-84.60562843, 44.85692465, -84.48625775, 44.94371882"
MI,19,Michigan Meridian,32,0,N,26,0,W,0,MI190320N0260W0,32N 26W,"-87.5708383, 45.1724046, -87.52888831, 45.20189193"
MI,19,Michigan Meridian,7,0,N,2,0,W,0,MI190070N0020W0,7N 2W,"-84.60192334, 42.94278863, -84.48366522, 43.03142564"
MI,19,Michigan Meridian,28,0,N,10,0,E,0,MI190280N0100E0,28N 10E,"-83.28391281, 44.83018387, -83.27874904, 44.83377555"
MI,19,Michigan Meridian,25,0,N,2,0,W,0,MI190250N0020W0,25N 2W,"-84.61062725, 44.51067312, -84.48947966, 44.5989728"
MI,19,Michigan Meridian,31,0,N,9,0,W,0,MI190310N0090W0,31N 9W,"-85.39099269, 45.03394811, -85.34939855, 45.12157013"
MI,19,Michigan Meridian,2,0,S,7,0,W,0,MI190020S0070W0,2S 7W,"-85.18058999, 42.2465601, -85.06116558, 42.33388077"
MI,19,Michigan Meridian,47,0,N,48,0,W,0,MI190470N0480W0,47N 48W,"-90.2725344, 46.50227542, -90.2395886, 46.50630903"
MI,19,Michigan Meridian,6,0,S,6,0,E,0,MI190060S0060E0,6S 6E,"-83.77146447, 41.90794563, -83.6515969, 41.99736353"
MI,19,Michigan Meridian,10,0,N,15,0,E,0,MI190100N0150E0,10N 15E,"-82.77296708, 43.24536921, -82.64844025, 43.34002088"
MI,19,Michigan Meridian,9,0,N,11,0,E,0,MI190090N0110E0,9N 11E,"-83.23514291, 43.14868247, -83.11418324, 43.24010525"
MI,19,Michigan Meridian,53,0,N,36,0,W,0,MI190530N0360W0,53N 36W,"-88.93277068, 46.93861987, -88.80611993, 47.02557801"
MI,19,Michigan Meridian,10,0,N,15,0,W,0,MI190100N0150W0,10N 15W,"-86.14491052, 43.20500598, -86.0275024, 43.29439999"
MI,19,Michigan Meridian,46,0,N,9,0,W,0,MI190460N0090W0,46N 9W,"-85.48922682, 46.33204524, -85.36348468, 46.41913735"
MI,19,Michigan Meridian,45,0,N,17,0,W,0,MI190450N0170W0,45N 17W,"-86.49053802, 46.24483884, -86.36497922, 46.33240375"
MI,19,Michigan Meridian,10,0,N,12,0,W,0,MI190100N0120W0,10N 12W,"-85.79065312, 43.20493885, -85.67154409, 43.29378722"
MI,19,Michigan Meridian,11,0,N,10,0,W,0,MI190110N0100W0,11N 10W,"-85.56275213, 43.29418488, -85.44268463, 43.38131695"
MI,19,Michigan Meridian,7,0,S,5,0,W,0,MI190070S0050W0,7S 5W,"-84.94181998, 41.81095468, -84.82506434, 41.89800048"
MI,19,Michigan Meridian,46,0,N,35,0,W,0,MI190460N0350W0,46N 35W,"-88.7414561, 46.33324295, -88.61674156, 46.42003572"
MI,19,Michigan Meridian,32,0,N,14,0,W,0,MI190320N0140W0,32N 14W,"-86.05155053, 45.11766284, -85.96977731, 45.16278121"
MI,19,Michigan Meridian,7,0,N,12,0,E,0,MI190070N0120E0,7N 12E,"-83.10928524, 42.97602671, -82.98667647, 43.06861815"
MI,19,Michigan Meridian,45,0,N,35,0,W,0,MI190450N0350W0,45N 35W,"-88.74134705, 46.24618982, -88.61674134, 46.33333385"
MI,19,Michigan Meridian,9,0,N,9,0,E,0,MI190090N0090E0,9N 9E,"-83.46072691, 43.14341335, -83.34818977, 43.23515433"
MI,19,Michigan Meridian,29,0,N,9,0,E,0,MI190290N0090E0,29N 9E,"-83.4044062, 44.85833527, -83.30338296, 44.92036005"
MI,19,Michigan Meridian,47,0,N,10,0,W,0,MI190470N0100W0,47N 10W,"-85.61503556, 46.41861492, -85.48912794, 46.50577355"
MI,19,Michigan Meridian,44,0,N,34,0,W,0,MI190440N0340W0,44N 34W,"-88.61686678, 46.15950701, -88.49194438, 46.24673448"
MI,19,Michigan Meridian,32,0,N,4,0,W,0,MI190320N0040W0,32N 4W,"-84.8574466, 45.11506693, -84.73440897, 45.20332513"
MI,19,Michigan Meridian,42,0,N,17,0,W,0,MI190420N0170W0,42N 17W,"-86.49002234, 45.98348568, -86.36432479, 46.07103343"
MI,19,Michigan Meridian,8,0,S,15,0,W,0,MI190080S0150W0,8S 15W,"-86.1085835, 41.76014762, -85.99123163, 41.81118423"
MI,19,Michigan Meridian,20,0,N,18,0,W,0,MI190200N0180W0,20N 18W,"-86.50075737, 44.08163432, -86.40022848, 44.15756449"
MI,19,Michigan Meridian,42,0,N,16,0,W,0,MI190420N0160W0,42N 16W,"-86.36493847, 45.98325806, -86.2405818, 46.0708207"
MI,19,Michigan Meridian,65,0,N,36,0,W,0,MI190650N0360W0,65N 36W,"-88.93515217, 47.97897208, -88.80562046, 48.06571382"
MI,19,Michigan Meridian,21,0,N,1,0,E,0,MI190210N0010E0,21N 1E,"-84.36862567, 44.16050739, -84.24629695, 44.24789808"
MI,19,Michigan Meridian,41,0,N,29,0,W,0,MI190410N0290W0,41N 29W,"-87.9922488, 45.89905981, -87.86663182, 45.98585837"
MI,19,Michigan Meridian,18,0,N,18,0,W,0,MI190180N0180W0,18N 18W,"-86.47995185, 43.90572844, -86.39807195, 43.9924869"
MI,19,Michigan Meridian,35,0,N,24,0,W,0,MI190350N0240W0,35N 24W,"-87.32753372, 45.41929357, -87.30655173, 45.46502705"
MI,19,Michigan Meridian,8,0,N,14,0,W,0,MI190080N0140W0,8N 14W,"-86.02711958, 43.03054668, -85.90676297, 43.11892358"
MI,19,Michigan Meridian,56,0,N,33,0,W,0,MI190560N0330W0,56N 33W,"-88.55281826, 47.19932491, -88.42557116, 47.28711198"
MI,19,Michigan Meridian,40,0,N,25,0,W,0,MI190400N0250W0,40N 25W,"-87.44914711, 45.8107949, -87.32536419, 45.89896098"
MI,19,Michigan Meridian,4,0,N,3,0,W,0,MI190040N0030W0,4N 3W,"-84.71997314, 42.68283539, -84.60279243, 42.77034848"
MI,19,Michigan Meridian,8,0,S,20,0,W,0,MI190080S0200W0,8S 20W,"-86.68790825, 41.75948717, -86.57141718, 41.81369765"
MI,19,Michigan Meridian,7,0,N,6,0,E,0,MI190070N0060E0,7N 6E,"-83.81302045, 42.95757175, -83.69263729, 43.04641591"
MI,19,Michigan Meridian,13,0,N,10,0,E,0,MI190130N0100E0,13N 10E,"-83.35098375, 43.49606734, -83.22924667, 43.58514275"
MI,19,Michigan Meridian,29,0,N,4,0,E,0,MI190290N0040E0,29N 4E,"-84.01122307, 44.85572315, -83.88839977, 44.94387724"
MI,19,Michigan Meridian,5,0,N,7,0,E,0,MI190050N0070E0,5N 7E,"-83.68945394, 42.78329459, -83.56824885, 42.87326558"
MI,19,Michigan Meridian,8,0,S,6,0,W,0,MI190080S0060W0,8S 6W,"-85.05879175, 41.75949515, -84.94179136, 41.81132317"
MI,19,Michigan Meridian,1,0,N,9,0,E,0,MI190010N0090E0,1N 9E,"-83.43760222, 42.43895523, -83.31690383, 42.52921659"
MI,19,Michigan Meridian,43,0,N,23,0,W,0,MI190430N0230W0,43N 23W,"-87.24198102, 46.07179084, -87.11577025, 46.15918994"
MI,19,Michigan Meridian,8,0,N,1,0,E,0,MI190080N0010E0,8N 1E,"-84.36789737, 43.04156856, -84.28416582, 43.12892477"
MI,19,Michigan Meridian,45,0,N,34,0,W,0,MI190450N0340W0,45N 34W,"-88.61683571, 46.24622925, -88.49156806, 46.33350706"
MI,19,Michigan Meridian,36,0,N,26,0,W,0,MI190360N0260W0,36N 26W,"-87.57388834, 45.46343474, -87.44960123, 45.55185259"
MI,19,Michigan Meridian,26,0,N,4,0,E,0,MI190260N0040E0,26N 4E,"-84.00979952, 44.59491008, -83.88717355, 44.6825523"
MI,19,Michigan Meridian,33,0,N,9,0,W,0,MI190330N0090W0,33N 9W,"-85.40598626, 45.20729882, -85.34250506, 45.29414017"
MI,19,Michigan Meridian,4,0,N,10,0,W,0,MI190040N0100W0,4N 10W,"-85.54556994, 42.68142863, -85.42719833, 42.76893973"
MI,19,Michigan Meridian,44,0,N,39,0,W,0,MI190440N0390W0,44N 39W,"-89.2409156, 46.15973727, -89.11582444, 46.24663224"
MI,19,Michigan Meridian,14,0,N,8,0,E,0,MI190140N0080E0,14N 8E,"-83.58485256, 43.56548814, -83.46464055, 43.65342888"
MI,19,Michigan Meridian,40,0,N,30,0,W,0,MI190400N0300W0,40N 30W,"-88.06746839, 45.80780455, -87.94372783, 45.89919454"
MI,19,Michigan Meridian,42,0,N,35,0,W,0,MI190420N0350W0,42N 35W,"-88.74162147, 45.98567949, -88.61556801, 46.07284597"
MI,19,Michigan Meridian,40,0,N,31,0,W,0,MI190400N0310W0,40N 31W,"-88.1499697, 45.80763654, -88.06673009, 45.89922948"
MI,19,Michigan Meridian,11,0,N,7,0,E,0,MI190110N0070E0,11N 7E,"-83.69844415, 43.30681738, -83.58326609, 43.39354274"
MI,19,Michigan Meridian,17,0,N,17,0,W,0,MI190170N0170W0,17N 17W,"-86.39884189, 43.81772542, -86.27788937, 43.90620697"
MI,19,Michigan Meridian,39,0,N,22,0,W,0,MI190390N0220W0,39N 22W,"-87.08001262, 45.7227868, -86.95524656, 45.81156614"
MI,19,Michigan Meridian,20,0,N,15,0,W,0,MI190200N0150W0,20N 15W,"-86.16029187, 44.07617824, -86.0400593, 44.17070944"
MI,19,Michigan Meridian,51,0,N,35,0,W,0,MI190510N0350W0,51N 35W,"-88.80577955, 46.76483199, -88.67887265, 46.85181693"
MI,19,Michigan Meridian,7,0,N,9,0,W,0,MI190070N0090W0,7N 9W,"-85.43166155, 42.94368838, -85.31181871, 43.02976456"
MI,19,Michigan Meridian,8,0,N,2,0,W,0,MI190080N0020W0,8N 2W,"-84.60152329, 43.03081747, -84.4837891, 43.11782244"
MI,19,Michigan Meridian,27,0,N,16,0,W,0,MI190270N0160W0,27N 16W,"-86.26068722, 44.69166236, -86.17900823, 44.72094001"
MI,19,Michigan Meridian,8,0,N,13,0,W,0,MI190080N0130W0,8N 13W,"-85.90741236, 43.0308515, -85.78816478, 43.11892358"
MI,19,Michigan Meridian,40,0,N,9,0,W,0,MI190400N0090W0,40N 9W,"-85.4730285, 45.80369803, -85.34987953, 45.83264848"
MI,19,Michigan Meridian,29,0,N,1,0,W,0,MI190290N0010W0,29N 1W,"-84.48668371, 44.85496117, -84.3715752, 44.94310066"
MI,19,Michigan Meridian,17,0,N,14,0,W,0,MI190170N0140W0,17N 14W,"-86.0388099, 43.81463221, -85.91841082, 43.9023758"
MI,19,Michigan Meridian,24,0,N,4,0,E,0,MI190240N0040E0,24N 4E,"-84.00751927, 44.42152901, -83.88403566, 44.50926833"
MI,19,Michigan Meridian,37,0,N,2,0,W,0,MI190370N0020W0,37N 2W,"-84.60983214, 45.548007, -84.48784305, 45.63553618"
MI,19,Michigan Meridian,14,0,N,19,0,W,0,MI190140N0190W0,14N 19W,"-86.55854157, 43.57002605, -86.5178578, 43.64642347"
MI,19,Michigan Meridian,6,0,N,4,0,E,0,MI190060N0040E0,6N 4E,"-84.0465104, 42.86631715, -83.92712372, 42.95650564"
MI,19,Michigan Meridian,15,0,N,13,0,E,0,MI190150N0130E0,15N 13E,"-82.99961979, 43.67928156, -82.87836875, 43.76965978"
MI,19,Michigan Meridian,31,0,N,8,0,E,0,MI190310N0080E0,31N 8E,"-83.51311084, 45.03236863, -83.38995537, 45.12071301"
MI,19,Michigan Meridian,6,0,S,15,0,W,0,MI190060S0150W0,6S 15W,"-86.10768923, 41.8970815, -85.99069277, 41.98366079"
MI,19,Michigan Meridian,9,0,S,4,0,E,0,MI190090S0040E0,9S 4E,"-83.99905723, 41.71682318, -83.88046337, 41.72942101"
MI,19,Michigan Meridian,48,0,N,11,0,W,0,MI190480N0110W0,48N 11W,"-85.73994556, 46.50551767, -85.61471895, 46.59264968"
MI,19,Michigan Meridian,43,0,N,22,0,W,0,MI190430N0220W0,43N 22W,"-87.11703635, 46.07158705, -86.99050331, 46.1590421"
MI,19,Michigan Meridian,32,0,N,7,0,W,0,MI190320N0070W0,32N 7W,"-85.22367594, 45.11785291, -85.09870312, 45.20554957"
MI,19,Michigan Meridian,9,0,N,11,0,W,0,MI190090N0110W0,9N 11W,"-85.67154409, 43.1166144, -85.55066933, 43.20557216"
MI,19,Michigan Meridian,33,0,N,1,0,W,0,MI190330N0010W0,33N 1W,"-84.48890265, 45.19866651, -84.36660312, 45.28705423"
MI,19,Michigan Meridian,3,0,N,10,0,W,0,MI190030N0100W0,3N 10W,"-85.54510193, 42.59476919, -85.42674528, 42.68221451"
MI,19,Michigan Meridian,33,0,N,3,0,E,0,MI190330N0030E0,33N 3E,"-84.12453858, 45.1984175, -84.00400835, 45.28465849"
MI,19,Michigan Meridian,17,0,N,4,0,W,0,MI190170N0040W0,17N 4W,"-84.84954565, 43.8142644, -84.72755665, 43.90178487"
MI,19,Michigan Meridian,25,0,N,5,0,E,0,MI190250N0050E0,25N 5E,"-83.88741217, 44.50885927, -83.76608739, 44.59583322"
MI,19,Michigan Meridian,41,0,N,3,0,E,0,MI190410N0030E0,41N 3E,"-84.11416958, 45.94196483, -83.98877987, 45.98542495"
MI,19,Michigan Meridian,6,0,N,10,0,E,0,MI190060N0100E0,6N 10E,"-83.34000885, 42.88287624, -83.22155492, 42.9727245"
MI,19,Michigan Meridian,4,0,S,11,0,W,0,MI190040S0110W0,4S 11W,"-85.64782183, 42.07024075, -85.52913024, 42.15749372"
MI,19,Michigan Meridian,8,0,S,12,0,W,0,MI190080S0120W0,8S 12W,"-85.76034467, 41.75903575, -85.64323141, 41.80936994"
MI,19,Michigan Meridian,25,0,N,7,0,E,0,MI190250N0070E0,25N 7E,"-83.64551316, 44.51090455, -83.5228573, 44.59748828"
MI,19,Michigan Meridian,12,0,N,10,0,W,0,MI190120N0100W0,12N 10W,"-85.56266674, 43.38108702, -85.44262244, 43.46821359"
MI,19,Michigan Meridian,19,0,N,1,0,W,0,MI190190N0010W0,19N 1W,"-84.48678564, 43.98718693, -84.36637955, 44.07441298"
MI,19,Michigan Meridian,50,0,N,13,0,W,0,MI190500N0130W0,50N 13W,"-85.98933529, 46.67844301, -85.86442563, 46.69352565"
MI,19,Michigan Meridian,43,0,N,37,0,W,0,MI190430N0370W0,43N 37W,"-88.99096344, 46.07287338, -88.86581881, 46.15983195"
MI,19,Michigan Meridian,22,0,N,17,0,W,0,MI190220N0170W0,22N 17W,"-86.34319213, 44.26285517, -86.30181204, 44.31804474"
MI,19,Michigan Meridian,17,0,N,6,0,W,0,MI190170N0060W0,17N 6W,"-85.08883331, 43.81364101, -84.96875162, 43.90080089"
MI,19,Michigan Meridian,45,0,N,23,0,W,0,MI190450N0230W0,45N 23W,"-87.2414207, 46.2461736, -87.1158847, 46.33313191"
MI,19,Michigan Meridian,12,0,N,14,0,W,0,MI190120N0140W0,12N 14W,"-86.039458, 43.38012616, -85.9193494, 43.46732614"
MI,19,Michigan Meridian,6,0,S,1,0,E,0,MI190060S0010E0,6S 1E,"-84.36235851, 41.89880884, -84.2457226, 41.98659606"
MI,19,Michigan Meridian,29,0,N,6,0,E,0,MI190290N0060E0,29N 6E,"-83.76707036, 44.85673789, -83.64628307, 44.94603848"
MI,19,Michigan Meridian,27,0,N,1,0,E,0,MI190270N0010E0,27N 1E,"-84.37211059, 44.68094472, -84.25129246, 44.76890976"
MI,19,Michigan Meridian,50,0,N,32,0,W,0,MI190500N0320W0,50N 32W,"-88.36564043, 46.67856667, -88.24011954, 46.76504659"
